world_timestamp,world_index,fixation_id,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf
18754.906236,33,3,18754.934851500002,764.0929999979562,1.618706329998538,-0.3663554787635803,1.3743491172790527,-0.3663554787635803,1.3743491172790527,False
18754.984378,34,3,18754.934851500002,764.0929999979562,1.618706329998538,-0.6037377119064331,1.5659321546554565,-0.6037377119064331,1.5659321546554565,False
18755.051813000002,35,3,18754.934851500002,764.0929999979562,1.618706329998538,-0.4107777774333954,1.3920022249221802,-0.4107777774333954,1.3920022249221802,False
18755.122097,36,3,18754.934851500002,764.0929999979562,1.618706329998538,-0.41709408164024353,1.4137881994247437,-0.41709408164024353,1.4137881994247437,False
18755.175499,37,3,18754.934851500002,764.0929999979562,1.618706329998538,-0.407899409532547,1.4046294689178467,-0.407899409532547,1.4046294689178467,False
18755.235935,38,3,18754.934851500002,764.0929999979562,1.618706329998538,-0.5590714812278748,1.5329750776290894,-0.5590714812278748,1.5329750776290894,False
18755.286151,39,3,18754.934851500002,764.0929999979562,1.618706329998538,-0.4001576006412506,1.3984876871109009,-0.4001576006412506,1.3984876871109009,False
18755.347746,40,3,18754.934851500002,764.0929999979562,1.618706329998538,-0.5502583384513855,1.5351054668426514,-0.5502583384513855,1.5351054668426514,False
18755.419044000002,41,3,18754.934851500002,764.0929999979562,1.618706329998538,-0.38523367047309875,1.3867580890655518,-0.38523367047309875,1.3867580890655518,False
18755.488899,42,3,18754.934851500002,764.0929999979562,1.618706329998538,-0.38246843218803406,1.3731862306594849,-0.38246843218803406,1.3731862306594849,False
18755.540997,43,3,18754.934851500002,764.0929999979562,1.618706329998538,-0.39372438192367554,1.3831920623779297,-0.39372438192367554,1.3831920623779297,False
18755.606908,44,3,18754.934851500002,764.0929999979562,1.618706329998538,-0.4070647358894348,1.3851789236068726,-0.4070647358894348,1.3851789236068726,False
18755.672971,45,3,18754.934851500002,764.0929999979562,1.618706329998538,-0.40683507919311523,1.3836026191711426,-0.40683507919311523,1.3836026191711426,False
18755.723974,46,3,18754.934851500002,764.0929999979562,1.618706329998538,-0.4176289141178131,1.3852133750915527,-0.4176289141178131,1.3852133750915527,False
18755.723974,46,4,18755.713437,210.2035000025353,1.88541953013623,-0.31994563341140747,1.4050486087799072,-0.31994563341140747,1.4050486087799072,False
18755.786584,47,4,18755.713437,210.2035000025353,1.88541953013623,-0.3175850212574005,1.3920522928237915,-0.3175850212574005,1.3920522928237915,False
18755.842548,48,4,18755.713437,210.2035000025353,1.88541953013623,-0.31763264536857605,1.408471703529358,-0.31763264536857605,1.408471703529358,False
18755.90189,49,4,18755.713437,210.2035000025353,1.88541953013623,-0.4194512963294983,1.5220098495483398,-0.4194512963294983,1.5220098495483398,False
18756.190559,54,5,18756.1688735,1088.1345000016154,2.314271802539928,-0.4069080352783203,1.5064265727996826,-0.4069080352783203,1.5064265727996826,False
18756.242956000002,55,5,18756.1688735,1088.1345000016154,2.314271802539928,-0.5932250022888184,1.6682156324386597,-0.5932250022888184,1.6682156324386597,False
18756.295855,56,5,18756.1688735,1088.1345000016154,2.314271802539928,-0.5276538133621216,1.5819929838180542,-0.5276538133621216,1.5819929838180542,False
18756.360614,57,5,18756.1688735,1088.1345000016154,2.314271802539928,-0.3963630497455597,1.4019473791122437,-0.3963630497455597,1.4019473791122437,False
18756.42546,58,5,18756.1688735,1088.1345000016154,2.314271802539928,-0.5911892652511597,1.5422849655151367,-0.5911892652511597,1.5422849655151367,False
18756.485421,59,5,18756.1688735,1088.1345000016154,2.314271802539928,-0.40311071276664734,1.3693294525146484,-0.40311071276664734,1.3693294525146484,False
