world_timestamp,world_index,gaze_timestamp,x_norm,y_norm,x_scaled,y_scaled,on_surf,confidence
18838.988895,1329,18839.013788,0.45200926065444946,0.37098923325538635,0.45200926065444946,0.37098923325538635,True,0.9807212054729462
18839.055212,1330,18839.030190999998,0.4525764286518097,0.3657729923725128,0.4525764286518097,0.3657729923725128,True,0.9711513817310333
18839.055212,1330,18839.0469915,0.4571104347705841,0.3696516454219818,0.4571104347705841,0.3696516454219818,True,0.9711513817310333
18839.055212,1330,18839.061066000002,0.45809638500213623,0.3734852373600006,0.45809638500213623,0.3734852373600006,True,0.96888667345047
18839.055212,1330,18839.0737245,0.4577554762363434,0.3747422695159912,0.4577554762363434,0.3747422695159912,True,0.8606659471988678
18839.120276,1331,18839.088565,0.4602758288383484,0.3754429817199707,0.4602758288383484,0.3754429817199707,True,0.8917792737483978
18839.120276,1331,18839.1067975,0.4594607949256897,0.37626633048057556,0.4594607949256897,0.37626633048057556,True,0.8928358256816864
18839.120276,1331,18839.1198345,0.4601570665836334,0.3779419958591461,0.4601570665836334,0.3779419958591461,True,0.8759605586528778
18839.120276,1331,18839.131099500002,0.4624723792076111,0.3758154809474945,0.4624723792076111,0.3758154809474945,True,0.9255376160144806
18839.120276,1331,18839.1491575,0.4615168571472168,0.3740290403366089,0.4615168571472168,0.3740290403366089,True,0.9411222636699677
18839.186927,1332,18839.165442,0.4611090421676636,0.3845294713973999,0.4611090421676636,0.3845294713973999,True,0.8543125092983246
18839.186927,1332,18839.179056,0.46209415793418884,0.38436222076416016,0.46209415793418884,0.38436222076416016,True,0.8556031286716461
18839.186927,1332,18839.1929375,0.42505624890327454,0.40151652693748474,0.42505624890327454,0.40151652693748474,True,0.8
18839.186927,1332,18839.210974,0.4262295663356781,0.4004799723625183,0.4262295663356781,0.4004799723625183,True,0.8
18839.237649,1333,18839.229554999998,0.4536326825618744,0.40061071515083313,0.4536326825618744,0.40061071515083313,True,0.8950905501842499
